rd,km,lat,lon
2,36,14.6346684133,101.209029404
2,37,14.6321498351,101.217879253
2,38,14.6307744136,101.226864394
2,39,14.6326706602,101.235870677
2,39,14.6326706602,101.235870677
2,40,14.6345220515,101.244888274
2,41,14.6364007699,101.253898281
2,42,14.638268574,101.262913886
2,43,14.6401561351,101.271925777
2,44,14.6420303194,101.2809414
2,45,14.6438972966,101.289950453
2,46,14.6458852394,101.298939248
2,47,14.6511598218,101.306417449
2,48,14.653990833900002,101.315133064
2,49,14.656290186800002,101.324048667
2,50,14.658603138800002,101.332960974
2,51,14.6579581921,101.342025311
2,52,14.653772274,101.349916289
2,53,14.652401586600002,101.35866332
2,54,14.6556281028,101.367124447
2,55,14.6579317517,101.375910335
2,56,14.6592016911,101.385023717
2,56,14.6592016911,101.385023717
2,57,14.660700629,101.39410937
2,58,14.662141479,101.403205232
2,59,14.6635847255,101.412301105
2,60,14.6650246107,101.421386863
2,61,14.6664648948,101.430478118
2,62,14.6679448148,101.439568157
2,63,14.6694087356,101.448660009
2,64,14.6745378438,101.456041171
2,64,14.6745378438,101.456041171
2,65,14.6814740797,101.462102641
2,66,14.6884220184,101.46815129
2,67,14.6953734053,101.474195133
2,68,14.7023033777,101.480259274
2,69,14.7092583526,101.486297691
2,70,14.7161817092,101.492370577
2,71,14.7231086456,101.498441932
2,72,14.730053901,101.504491099
2,72,14.730053901,101.504491099
2,73,14.7369692231,101.510549909
2,74,14.7455498152,101.513669429
2,75,14.7543296071,101.516203493
2,76,14.7632242372,101.518523689
2,77,14.7720557053,101.521069583
2,78,14.780928394000002,101.523480191
2,79,14.7898059294,101.525875727
2,80,14.7974235916,101.530496684
2,81,14.8021390463,101.538346108
2,82,14.8109369284,101.540621267
2,82,14.8109369284,101.540621267
2,83,14.8197133289,101.542540929
2,84,14.8278203355,101.546753536
2,85,14.8356861594,101.551517672
2,86,14.8430141222,101.556985622
2,87,14.8475240084,101.564934804
2,88,14.8507946399,101.573511585
2,89,14.8482895376,101.582180374
2,90,14.8442385794,101.5904314
2,91,14.8401993399,101.598678572
2,92,14.8400620988,101.607621092
2,93,14.8422932146,101.616539382
2,94,14.8444818013,101.625471339
2,95,14.8467547877,101.63437695
2,96,14.8489662368,101.64330385
2,97,14.8511769311,101.65222617
2,98,14.8533627378,101.661159867
2,99,14.85551645,101.670098694
2,100,14.857705866400002,101.679029424
2,101,14.8599161209,101.687956801
2,101,14.8599161209,101.687956801
2,102,14.8621474301,101.696983866
2,103,14.8643683931,101.706017952
2,104,14.8666112199,101.715047242
2,105,14.8688727651,101.724064265
2,106,14.870311261,101.73321015
2,106,14.870311261,101.73321015
2,107,14.8701692302,101.742513521
2,107,14.8701692302,101.742513521
2,108,14.8700540118,101.751819638
2,109,14.8699226555,101.761124402
2,109,14.8699226555,101.761124402
2,110,14.8698165107,101.770429664
2,110,14.8698165107,101.770429664
2,111,14.869665245899998,101.779704441
2,112,14.869561615,101.788964355
2,113,14.8694218864,101.798224132
2,114,14.8692842748,101.807484307
2,115,14.869133668,101.816743358
2,116,14.8690055447,101.826002313
2,117,14.8713394309,101.834883034
2,117,14.8713394309,101.834883034
2,118,14.874961291500002,101.843405108
2,119,14.8785796915,101.851930047
2,119,14.8785796915,101.851930047
2,120,14.8821931404,101.860453741
2,121,14.8858240107,101.868973666
2,122,14.8894581344,101.877491615
2,123,14.8930699235,101.886020408
2,124,14.8966712454,101.894552852
2,125,14.900283280899998,101.903081537
2,126,14.9038856013,101.911613863
2,127,14.9074958988,101.920143115
2,127,14.9074958988,101.920143115
2,128,14.9110800262,101.928682747
2,129,14.914688432,101.937212614
2,130,14.9182809752,101.945744229
2,130,14.9182809752,101.945744229
2,131,14.9218120101,101.954169859
2,132,14.9253841035,101.962578376
2,133,14.9289462234,101.970987994
2,133,14.9289462234,101.970987994
2,134,14.932512421199998,101.979398481
2,135,14.9360676233,101.987802014
2,136,14.9396477177,101.996205905
2,137,14.943210398800002,102.004618615
2,138,14.9467876084,102.013025218
2,139,14.9503693565,102.021430134
2,139,14.9503693565,102.021430134
2,140,14.9540196263,102.029800107
2,141,14.9572620519,102.038311521
2,142,14.9586151874,102.047334108
2,142,14.9586151874,102.047334108
2,143,14.9599810412,102.056367339
2,143,14.9599810412,102.056367339
2,144,14.9638400325,102.064057799
2,144,14.9638400325,102.064057799
2,145,14.9729032443,102.064321883
2,146,14.9791090396,102.069750564
2,147,14.9793673042,102.078872304
2,148,14.9796921903,102.087999633
2,149,14.9858737469,102.094146571
2,150,14.9933379444,102.099622962
2,151,14.996449039000002,102.108201465
2,152,14.9993249203,102.116943831
2,153,15.0064595298,102.122775088
2,154,15.0138802625,102.128321371
2,155,15.0212922372,102.133878589
2,156,15.0288412253,102.139242571
2,157,15.0361411286,102.144945104
2,158,15.0435392396,102.150521911
2,159,15.0509608396,102.156068026
2,160,15.0571589889,102.162279928
2,160,15.0571589889,102.162279928
2,161,15.0597433662,102.171175477
2,162,15.0623298606,102.180072054
2,163,15.0649572534,102.188956378
2,164,15.067555316199998,102.197849128
2,165,15.0701538001,102.206742675
2,166,15.0736543298,102.215263663
2,167,15.078302475,102.223278201
2,168,15.0829606048,102.23128614
2,169,15.0876140302,102.239296495
2,170,15.0922812237,102.247297073
2,171,15.0969561853,102.255295729
2,172,15.0978912984,102.264314537
2,173,15.0974022952,102.273566626
2,174,15.099025872,102.282321867
2,175,15.1049230412,102.289404312
2,176,15.111589813299998,102.295578788
2,177,15.1194250558,102.300366509
2,178,15.1272536873,102.305162496
2,179,15.1350719776,102.309974127
2,180,15.1414506603,102.316329186
2,181,15.1465079034,102.323977782
2,182,15.1546515503,102.328099997
2,183,15.1630772632,102.331746978
2,184,15.1715465602,102.335278874
2,185,15.1801900984,102.338375295
2,186,15.1875560387,102.343520435
2,187,15.1946549768,102.349140615
2,188,15.2029722548,102.353026157
2,189,15.2112738468,102.356942747
2,190,15.2195869593,102.360837572
2,191,15.2262750905,102.367006194
2,192,15.2322419619,102.373984344
2,193,15.2382104601,102.380961849
2,194,15.2441918407,102.387928101
2,195,15.2498806885,102.395114027
2,196,15.2524752708,102.403891258
2,197,15.2547475904,102.412786778
2,198,15.2622002996,102.417570582
2,199,15.2712590314,102.418412859
2,199,15.2712590314,102.418412859
2,200,15.2804404006,102.418375669
2,201,15.2894800273,102.416827205
2,202,15.2980825619,102.418457482
2,203,15.3056582389,102.42364557
2,204,15.3132192297,102.428851441
2,205,15.3207982772,102.434034157
2,206,15.329105393,102.437911052
2,207,15.3376111929,102.441368225
2,208,15.3460973349,102.444757246
2,209,15.354287773,102.448731309
2,210,15.3623739722,102.452929171
2,211,15.3704608346,102.457123538
2,212,15.378551614,102.461314337
2,213,15.3866399292,102.465510655
2,214,15.3947320902,102.469700275
2,215,15.4028196459,102.473895393
2,216,15.4108965466,102.478111739
2,217,15.4189867243,102.482300183
2,217,15.4189867243,102.482300183
2,218,15.4270632949,102.486512238
2,219,15.4351543939,102.490698055
2,220,15.443236811300002,102.494899318
2,221,15.4513196683,102.499099809
2,222,15.4594152896,102.503275267
2,223,15.4675040408,102.507463034
2,224,15.4752727967,102.512215365
2,224,15.4752727967,102.512215365
2,224,15.4752727967,102.512215365
2,225,15.4829736257,102.517078845
2,225,15.4829736257,102.517078845
2,226,15.4906674634,102.52195373
2,226,15.4906674634,102.52195373
2,227,15.4983603391,102.526827193
2,227,15.4983603391,102.526827193
2,228,15.5060561751,102.531696656
2,228,15.5060561751,102.531696656
2,229,15.513750003499998,102.536575068
2,229,15.513750003499998,102.536575068
2,230,15.5215266973,102.541301294
2,230,15.5215266973,102.541301294
2,231,15.5302893454,102.543733856
2,231,15.5302893454,102.543733856
2,232,15.5391355636,102.545893103
2,232,15.5391355636,102.545893103
2,233,15.5479900289,102.548010573
2,233,15.5479900289,102.548010573
2,233,15.5479900289,102.548010573
2,233,15.5479900289,102.548010573
2,234,15.5568184029,102.550252501
2,234,15.5568184029,102.550252501
2,235,15.565660584000002,102.552432298
2,235,15.565660584000002,102.552432298
2,236,15.5745117109,102.554580408
2,236,15.5745117109,102.554580408
2,236,15.5745117109,102.554580408
2,237,15.5833597822,102.5567277
2,238,15.592206043,102.558892071
2,239,15.6010575554,102.56102265
2,240,15.609912263800002,102.563152072
2,240,15.609912263800002,102.563152072
2,241,15.6187648137,102.565284749
2,242,15.627662743599998,102.567227129
2,242,15.627662743599998,102.567227129
2,243,15.6366199148,102.568884821
2,244,15.6455783446,102.570540658
2,245,15.6545407182,102.572167702
2,246,15.6634967578,102.573828998
2,247,15.6724558851,102.575475546
2,248,15.6814165226,102.577112981
2,249,15.6900516559,102.579958009
2,250,15.698567768,102.583192546
2,251,15.7070975406,102.586386082
2,252,15.7156068604,102.589709213
2,253,15.7241656105,102.592935263
2,254,15.7327210056,102.596163169
2,255,15.7412763455,102.599389532
2,256,15.749835537,102.602613375
2,257,15.7584110537,102.605786788
2,258,15.7674948077,102.606537614
2,259,15.7766390394,102.606731256
2,260,15.7857808627,102.606958435
2,261,15.7949245931,102.607139102
2,262,15.8040666646,102.607346941
2,263,15.8132101188,102.607538244
2,264,15.8223535545,102.607747945
2,265,15.8314977319,102.607900104
2,266,15.8396207473,102.611679943
2,267,15.8472461429,102.616730316
2,268,15.854778413399998,102.621716011
2,269,15.8622959076,102.626692802
2,270,15.8698102165,102.631671496
2,271,15.8773341359,102.63663811
2,272,15.8848546281,102.641610063
2,273,15.8924488173,102.646468116
2,274,15.9000864324,102.651252888
2,275,15.9077132183,102.656057493
2,276,15.9153282221,102.660877725
2,277,15.9229565849,102.665682338
2,278,15.9305815926,102.67048638
2,279,15.9382166584,102.675264944
2,280,15.9458296424,102.680078552
2,281,15.9534394236,102.684906157
2,282,15.9610955775,102.68966273
2,283,15.969667391500002,102.692424807
2,284,15.978285626199998,102.695070832
2,285,15.9869095224,102.69769758
2,286,15.995536376,102.700313559
2,287,16.0041591273,102.702944412
2,288,16.0127821703,102.705576824
2,289,16.0214038672,102.708209325
2,290,16.030027603,102.710831243
2,291,16.0386471071,102.713467056
2,292,16.0474941996,102.714968335
2,293,16.0564582796,102.715888641
2,293,16.0564582796,102.715888641
2,294,16.0649063028,102.718933781
2,295,16.0732866784,102.722255137
2,296,16.081657331400002,102.725595764
2,297,16.0900356414,102.72891394
2,298,16.0984042639,102.732253923
2,299,16.1067667539,102.735609259
2,300,16.1151378916,102.738944488
2,301,16.1235058559,102.74228633
2,302,16.131872137200002,102.745629852
2,303,16.1403528897,102.748649855
2,304,16.1489889702,102.751205785
2,305,16.1577613948,102.753198114
2,306,16.1666749374,102.754523833
2,307,16.1755866695,102.755857728
2,308,16.1844962442,102.757210054
2,309,16.1934081467,102.75854828
2,310,16.2023152121,102.75990997
2,311,16.2112184881,102.761301748
2,312,16.2200971328,102.762807489
2,313,16.2285843324,102.765834749
2,314,16.237060562899998,102.768893882
2,315,16.2455346434,102.771959433
2,316,16.2540046261,102.775032655
2,317,16.262477511,102.778097
2,318,16.2709207754,102.781247003
2,319,16.27937351,102.784361276
2,320,16.288199675599998,102.786073955
2,321,16.2970962623,102.787509313
2,322,16.3057984068,102.789732513
2,323,16.3142912064,102.792735248
2,324,16.3227735773,102.795769364
2,325,16.331321676800002,102.798592661
2,326,16.339720570999997,102.801561355
2,327,16.348523065,102.803383827
2,328,16.357592941900002,102.804379393
2,329,16.3667476898,102.806959518
2,330,16.3758090022,102.81019644
2,330,16.3758090022,102.81019644
2,330,16.3758090022,102.81019644
2,331,16.385434219300002,102.810523725
2,332,16.3947395543,102.813020683
2,332,16.3947395543,102.813020683
2,333,16.4040001496,102.81570623
2,333,16.4040001496,102.81570623
2,334,16.4132965004,102.818268269
2,337,16.4336328769,102.82411514
2,338,16.444961876199997,102.830197368
2,343,16.4934264953,102.832584936
2,344,16.5024541901,102.832577097
2,345,16.5114814511,102.832552856
2,345,16.5114814511,102.832552856
2,346,16.520498132,102.832246532
2,347,16.529363817,102.830635675
2,348,16.5382917867,102.830279564
2,349,16.5470843122,102.828239257
2,350,16.555877146300002,102.826195685
2,351,16.5646300077,102.823993391
2,352,16.5734167152,102.821922111
2,353,16.5822343997,102.819991645
2,354,16.591090093800002,102.818394516
2,355,16.6001011531,102.818038788
2,356,16.6072079599,102.812646402
2,357,16.6139619229,102.806668875
2,358,16.6214657186,102.801804644
2,359,16.6299674147,102.799309365
2,360,16.638978922,102.799795502
2,361,16.647968344000002,102.800156846
2,362,16.6568316057,102.799925231
2,363,16.6650079106,102.803232392
2,364,16.6736706991,102.80446257
2,364,16.6736706991,102.80446257
2,364,16.6736706991,102.80446257
2,364,16.6736706991,102.80446257
2,365,16.6825569604,102.804560173
2,366,16.6914469182,102.804710871
2,367,16.7003363334,102.804850596
2,368,16.709205783399998,102.805341907
2,369,16.7179708579,102.805444505
2,370,16.7262075654,102.802107342
2,371,16.7350081698,102.803167572
2,372,16.7438023328,102.80447708
2,373,16.7522319397,102.806924963
2,373,16.7522319397,102.806924963
2,374,16.7598869327,102.811451094
2,374,16.7598869327,102.811451094
2,375,16.767555018299998,102.815944286
2,375,16.767555018299998,102.815944286
2,376,16.7751623279,102.820547951
2,376,16.7751623279,102.820547951
2,377,16.7829970396,102.824660273
2,377,16.7829970396,102.824660273
2,378,16.7913475924,102.827717406
2,378,16.7913475924,102.827717406
2,379,16.7996895341,102.830795734
2,379,16.7996895341,102.830795734
2,380,16.8080426866,102.833840158
2,380,16.8080426866,102.833840158
2,381,16.8163688391,102.836965143
2,381,16.8163688391,102.836965143
2,381,16.8163688391,102.836965143
2,381,16.8163688391,102.836965143
2,381,16.8163688391,102.836965143
2,382,16.8246798633,102.840128859
2,382,16.8246798633,102.840128859
2,383,16.8325496892,102.844139139
2,383,16.8325496892,102.844139139
2,384,16.8398021793,102.849284598
2,384,16.8398021793,102.849284598
2,384,16.8398021793,102.849284598
2,385,16.8470966411,102.85437004
2,386,16.854336552,102.859524524
2,387,16.8615902997,102.864663352
2,388,16.8688132036,102.869842549
2,388,16.8688132036,102.869842549
2,389,16.8760819795,102.874953316
2,389,16.8760819795,102.874953316
2,389,16.8760819795,102.874953316
2,390,16.883409424,102.879979577
2,391,16.8913729671,102.877342705
2,392,16.8986362895,102.872211034
2,393,16.9067695581,102.871036524
2,394,16.9150148031,102.874365095
2,395,16.9232528635,102.877706393
2,396,16.931501588499998,102.881030471
2,397,16.9397444209,102.884357868
2,398,16.9479880827,102.88769142
2,399,16.956321893,102.891007534
2,400,16.9651152948,102.892572319
2,401,16.9741702334,102.892689595
2,402,16.9832234877,102.892865319
2,403,16.9922763172,102.893064746
2,404,17.001324308,102.893328417
2,405,17.009563838,102.89705428
2,406,17.0177391143,102.900952723
2,407,17.0258644858,102.904954509
2,408,17.033977634,102.908976148
2,409,17.0421226016,102.912928825
2,410,17.0502599977,102.916902004
2,411,17.0584127884,102.920817808
2,412,17.0665496311,102.924780315
2,413,17.0746871441,102.928746422
2,414,17.0828399145,102.932679163
2,415,17.090913422699998,102.936766178
2,416,17.0985540655,102.941579228
2,417,17.1075318654,102.941568095
2,418,17.1165456649,102.942172444
2,419,17.1253837507,102.944130135
2,420,17.1342632892,102.94604201
2,421,17.1431667563,102.948060224
2,422,17.152096426099998,102.950001379
2,423,17.1610399711,102.951788888
2,424,17.1697092677,102.949647331
2,425,17.176954154,102.94409357
2,426,17.184641548800002,102.939156677
2,427,17.1924025881,102.934336712
2,428,17.2001440212,102.929481268
2,429,17.2077566017,102.924429565
2,430,17.2151567509,102.919069694
2,431,17.222576749,102.913735329
2,432,17.2300282704,102.908448675
2,433,17.2373821305,102.903036561
2,434,17.244598190999998,102.897439197
2,435,17.252053636,102.89222489
2,436,17.259517436099998,102.886954963
2,437,17.2669706811,102.881679494
2,438,17.2743585522,102.876302663
2,439,17.2817864759,102.870994946
2,440,17.2893368467,102.865847671
2,440,17.2893368467,102.865847671
2,441,17.2970055111,102.860881023
2,442,17.3047045273,102.85595974
2,443,17.3123785444,102.85100047
2,444,17.3200191971,102.84602753
2,445,17.3276332543,102.841040034
2,446,17.3352365754,102.835974271
2,447,17.3428120445,102.830870196
2,448,17.3502697415,102.825636311
2,449,17.357791816400002,102.820505682
2,450,17.365363184,102.815469325
2,450,17.365363184,102.815469325
2,450,17.365363184,102.815469325
2,458,17.4321869792,102.791498065
2,459,17.4411704511,102.792485846
2,460,17.4501671083,102.793399985
2,461,17.4591704982,102.79421819
2,462,17.4681629904,102.795155282
2,463,17.477142696199998,102.796242201
2,464,17.486137133099998,102.797118684
2,465,17.4951671054,102.797592661
2,466,17.5041971499,102.798102307
2,467,17.513221338599998,102.798702006
2,468,17.5222482947,102.799264664
2,468,17.5222482947,102.799264664
2,469,17.5312769139,102.799775465
2,470,17.540306737599998,102.800280506
2,471,17.5493381615,102.800762205
2,472,17.558372963900002,102.801186091
2,473,17.5674043167,102.801684774
2,474,17.5763824803,102.802771866
2,475,17.5851275194,102.800797842
2,476,17.5937179089,102.797966982
2,477,17.6021965795,102.794818259
2,478,17.6104888034,102.79121382
2,479,17.6192588859,102.789272217
2,480,17.6282256405,102.788086727
2,481,17.6371967089,102.786933727
2,482,17.646224147999998,102.786506224
2,483,17.6547165776,102.789229583
2,484,17.663486305,102.790778526
2,485,17.6724997592,102.790126061
2,485,17.6724997592,102.790126061
2,486,17.680006473800002,102.785370928
2,487,17.688761992899998,102.783294241
2,488,17.6976753897,102.781619323
2,489,17.7065998757,102.78001874
2,490,17.7155448591,102.778525075
2,491,17.7244628284,102.776913073
2,492,17.733369766400003,102.775237536
2,493,17.742272181300002,102.773549431
2,494,17.751182646,102.771856308
2,495,17.7600785281,102.770112297
2,496,17.7689463149,102.768216387
2,497,17.7778150941,102.76634194
2,498,17.786687459,102.764460108
2,499,17.7955747046,102.762649048
2,500,17.8044640099,102.760861795
2,501,17.8128453726,102.758502198
2,501,17.8128453726,102.758502198
2,501,17.8128453726,102.758502198
2,501,17.8128453726,102.758502198
2,501,17.8128453726,102.758502198
2,502,17.814463344700002,102.749800465
2,503,17.820837744600002,102.743948983
2,504,17.8293976175,102.740950628
2,505,17.837956832,102.737950214
2,506,17.846315767,102.73444933
2,507,17.85455888,102.73066601
2,508,17.8624080176,102.726183414
2,509,17.868164113699997,102.719234382
