rd,km,lat,lon
1,712,18.3323703087,99.537149902
1,713,18.3401867656,99.5420420382
1,714,18.3463898526,99.5488760717
1,715,18.3511362134,99.5568168739
1,716,18.3558686363,99.5647657174
1,717,18.360584278,99.5727236978
1,718,18.3652915817,99.580687566
1,719,18.3700321548,99.588631696
1,720,18.3747941467,99.596562993
1,721,18.3795687183,99.6044867934
1,722,18.3843484327,99.6124075262
1,723,18.3896972373,99.6199343756
1,724,18.3954503346,99.627179063
1,725,18.4014062676,99.6342347886
1,726,18.4083267879,99.6403736914
1,727,18.4145802054,99.6470743725
1,728,18.4185102277,99.6554057354
1,729,18.4211072409,99.6642589298
1,730,18.4220789179,99.6733498814
1,731,18.4227085593,99.6825571704
1,732,18.4235548611,99.6914280981
1,733,18.426879472,99.6996657714
1,734,18.4282753219,99.7086875338
1,735,18.4291280194,99.717556713
1,736,18.4243507456,99.7247361098
1,737,18.4190783592,99.7305892473
1,738,18.4210636428,99.7393343663
1,739,18.4218535354,99.7481414996
1,740,18.4261111434,99.7554510848
1,741,18.4313079647,99.763071036
1,742,18.4363801397,99.7706783569
1,743,18.4431700162,99.7758556105
1,744,18.4485134453,99.7833791716
1,745,18.4526145175,99.7909363143
1,746,18.456866968,99.7980596492
1,747,18.4636914054,99.8039526156
1,748,18.4719055494,99.8049513538
1,749,18.4805671872,99.8074468416
1,750,18.4895538724,99.8092814564
1,751,18.4985110684,99.8113392667
1,752,18.5068295996,99.8146647683
1,753,18.5151285209,99.8183091951
1,754,18.5188520976,99.8238569921
1,755,18.526764528,99.8286103636
1,756,18.534342682,99.8336551147
1,757,18.5413727077,99.8395119942
1,758,18.546675366,99.8463113029
1,759,18.5532405795,99.852640871
1,760,18.5577561006,99.8599207882
1,761,18.5624991884,99.8672861431
1,762,18.5647687819,99.8759839625
1,763,18.5716578844,99.8817948599
1,764,18.5786904207,99.887047756
1,765,18.5849259179,99.8932973295
1,766,18.5924653289,99.8977882847
1,767,18.6003904726,99.9010132281
1,768,18.6085415224,99.9045691712
1,769,18.6166740101,99.9067035707
1,770,18.6246804874,99.9088377837
1,771,18.6335030791,99.9109868744
1,772,18.6402519994,99.9167529157
1,773,18.648647607,99.9199238419
1,774,18.6570893094,99.9217795063
1,775,18.6656038444,99.9253823429
1,776,18.6742985815,99.9282370803
1,777,18.6807682319,99.934565334
1,778,18.6854964742,99.9419552466
1,779,18.6931471796,99.9449948889
1,780,18.6990139826,99.9502793292
1,781,18.705311089,99.9555290513
1,782,18.7131394299,99.9575757442
1,783,18.7187879744,99.9641501409
1,784,18.7262250516,99.9681979737
1,785,18.7341864374,99.97163797
1,786,18.7420609954,99.9747890462
1,787,18.7501491933,99.9715144591
1,787,18.7501491933,99.9715144591
1,788,18.758229148,99.9702941763
1,789,18.7658082756,99.9730953095
1,790,18.7741764868,99.9704597965
1,791,18.7826571887,99.9683387314
1,792,18.7897858355,99.9634096661
1,793,18.7983536514,99.9615209173
1,794,18.8066950341,99.9589918339
1,795,18.813892203,99.9539743682
1,796,18.8215498118,99.9496984794
1,797,18.8301750628,99.9488657995
1,798,18.8389134108,99.9481666117
1,799,18.8476634104,99.94768609
1,800,18.8563609884,99.9483535337
1,801,18.8650513776,99.9483221415
1,802,18.873724794,99.9471416985
1,803,18.8821639418,99.9447432949
1,804,18.890634247,99.9453380572
1,805,18.8988922228,99.945726193
1,806,18.9072219398,99.9430591023
1,807,18.9152461041,99.9395291709
1,808,18.9226058257,99.93483245459998
1,809,18.9304216243,99.9314420476
1,810,18.9382636981,99.9291797352
1,811,18.9461421423,99.9254097833
1,812,18.9543223987,99.9224898533
1,813,18.9625858596,99.920098709
1,814,18.9699146041,99.9164058447
1,815,18.9768911386,99.9117077587
1,816,18.9837376141,99.9060800674
1,817,18.992155769,99.9032223198
1,818,19.0001034914,99.8992713096
1,819,19.0063239171,99.9014288568
1,820,19.0125715184,99.908085231
1,821,19.0177494624,99.9154940363
1,822,19.023906807,99.9216716288
1,823,19.0314599465,99.9266930239
1,824,19.0396740903,99.9305697344
1,825,19.0469190577,99.9354386807
1,826,19.0549434574,99.9323608744
1,827,19.0635434094,99.9292875815
1,828,19.0723575773,99.9274180893
1,829,19.0804330561,99.9237596671
1,830,19.0874078661,99.9179114422
1,831,19.094547945,99.912494495
1,831,19.094547945,99.912494495
1,832,19.1033458282,99.9100680824
1,833,19.1116524828,99.9064100108
1,834,19.1203352479,99.9071399339
1,835,19.1289767015,99.9100564932
1,836,19.1380720493,99.9108440187
1,836,19.1380720493,99.9108440187
1,837,19.1471377794,99.9119265966
1,838,19.156067223,99.913726863
1,839,19.1644040914,99.9119498573
1,840,19.1715346764,99.90624758
1,840,19.1715346764,99.90624758
1,841,19.1785812721,99.9004433623
1,842,19.1845965849,99.8935763643
1,843,19.1899976587,99.8862405335
1,844,19.1947581421,99.8784488173
1,845,19.2012727437,99.8723538538
1,846,19.210188791,99.8703942824
1,847,19.2186990444,99.867100186
1,848,19.2271299767,99.8635949051
1,849,19.2361956339,99.8627975147
1,850,19.2446663682,99.8594579055
1,851,19.2535355351,99.8573667898
1,852,19.2626613647,99.857080431
1,853,19.2717293387,99.856885684
1,854,19.2807604667,99.8556131958
1,855,19.2898853338,99.855296793
1,856,19.2987407397,99.8531225589
1,857,19.3068869187,99.8495656983
1,858,19.3137702651,99.8436001262
1,859,19.3213454978,99.8385004443
1,860,19.3268956047,99.8313337473
1,861,19.3320724555,99.8238111672
1,861,19.3320724555,99.8238111672
1,862,19.3369483051,99.8160931069
1,863,19.3427608404,99.8092148649
1,864,19.3502736519,99.8040238597
1,865,19.3577893551,99.7988370978
1,866,19.3656713948,99.7942355769
1,867,19.3736943291,99.7898743897
1,868,19.3817561142,99.7855852689
1,869,19.389815792,99.7812920954
1,870,19.3978733594,99.7769950295
1,871,19.4059392532,99.7727135217
1,872,19.4142340623,99.7689486143
1,873,19.4228606179,99.7659532154
1,874,19.4311529744,99.7621505274
1,875,19.4397079869,99.758969319
1,876,19.4486912082,99.7578275759
1,877,19.4576360999,99.7561295498
1,878,19.4666420821,99.7547595506
1,879,19.4755129401,99.7525975717
1,880,19.4843680362,99.7503667241
1,881,19.4933679932,99.7488348788
1,882,19.5022526621,99.7468213326
1,883,19.5113362223,99.7458851105
1,884,19.5204195451,99.7449475079
1,885,19.5294688845,99.7437569822
1,886,19.5384712347,99.7422318741
1,887,19.5465727396,99.7452461305
1,888,19.5549465009,99.7485968575
1,889,19.5637607372,99.750983868
1,890,19.5720769625,99.7501381347
1,890,19.5720769625,99.7501381347
1,891,19.579553581,99.7454184946
1,892,19.5884910745,99.7461231569
1,892,19.5884910745,99.7461231569
1,893,19.5971523969,99.7487641913
1,894,19.6061613795,99.7482240576
1,895,19.6147834857,99.7454261748
1,896,19.6233556493,99.7428470326
1,897,19.6324544221,99.7429108658
1,898,19.6410511643,99.7408530867
1,899,19.6492206428,99.737168512
1,900,19.6581512601,99.7355149246
1,901,19.6670974316,99.7338626948
1,902,19.6750471339,99.7296270989
1,903,19.6837146682,99.7269459891
1,904,19.6913606171,99.7223432018
1,905,19.7001218599,99.7198878766
1,906,19.7088167568,99.7201847042
1,907,19.7169787718,99.7165718006
1,908,19.7259341161,99.7163213561
1,909,19.7341797112,99.7200731384
1,910,19.7422454773,99.7242829537
1,910,19.7422454773,99.7242829537
1,911,19.7499608278,99.7290533951
1,912,19.7578803598,99.7334876008
1,913,19.7667351112,99.7360979179
1,914,19.775315172,99.739715417
1,915,19.7835834089,99.7439836065
1,916,19.7918990375,99.7481376908
1,917,19.7997124406,99.7531402739
1,918,19.8086495323,99.7555617922
1,919,19.8168046875,99.7600620881
1,920,19.8239420323,99.7659873506
1,920,19.8239420323,99.7659873506
1,921,19.8270640235,99.7747141681
1,922,19.8324551288,99.7822593007
1,923,19.8377241788,99.7899083447
1,924,19.8421013753,99.7981333853
1,925,19.8473808399,99.8057654514
1,926,19.8532829648,99.812897443
1,927,19.860178771300003,99.8191589983
1,928,19.8678392485,99.8244120388
1,929,19.875368443,99.8298281425
1,930,19.8832835053,99.834473496
1,930,19.8832835053,99.834473496
1,931,19.8921838126,99.8372019178
1,932,19.9011007909,99.8398854849
1,933,19.9102303701,99.840528926
1,934,19.9166061986,99.8466431062
1,935,19.9254830647,99.8444202303
1,936,19.9347337621,99.8449071297
1,937,19.9438330056,99.8466506045
1,938,19.9525803899,99.8498243325
1,939,19.9610272058,99.8537417207
1,939,19.9610272058,99.8537417207
1,940,19.9697083811,99.8570818674
1,941,19.9786132256,99.8598029934
1,942,19.9875114774,99.8625471987
1,943,19.9963928666,99.8653393862
1,944,20.0054508103,99.8674546574
1,944,20.0054508103,99.8674546574
1,944,20.0054508103,99.8674546574
1,944,20.0054508103,99.8674546574
1,945,20.0143351608,99.8693030536
1,946,20.0231018588,99.8716458064
1,947,20.031841011300003,99.8740687477
1,948,20.0407331546,99.875879218
1,949,20.0497557398,99.8759170021
1,950,20.0587974619,99.8754331049
1,951,20.0678714367,99.8755893001
1,952,20.0769273943,99.8754128165
1,953,20.0859601656,99.8745884971
1,954,20.0950062609,99.8745780352
1,955,20.1040450462,99.873768735
1,956,20.1130882726,99.8730017827
1,957,20.1207287788,99.8687097677
1,958,20.1287802181,99.8651955134
1,959,20.1356560758,99.8593578449
1,960,20.1436120448,99.8569962907
1,961,20.1525405995,99.8585544252
1,962,20.1606808037,99.8581164543
1,963,20.1679255544,99.8532913069
1,964,20.1769597806,99.8529388392
1,965,20.18562337,99.8556154848
1,966,20.1942469122,99.8584441032
1,967,20.2031648483,99.8589361129
1,968,20.2122059007,99.8581621169
1,969,20.2209892113,99.8564004862
1,970,20.2300600194,99.8561931398
1,970,20.2300600194,99.8561931398
1,970,20.2300600194,99.8561931398
1,970,20.2300600194,99.8561931398
1,971,20.2390129708,99.856087233
1,972,20.2479660595,99.8560106813
1,973,20.2569183742,99.8559952049
1,974,20.2654159247,99.8583125809
1,974,20.2654159247,99.8583125809
1,975,20.2734140031,99.8623365478
1,976,20.2814574746,99.8662695219
1,977,20.2896168705,99.8699467689
1,978,20.2977419519,99.8737095834
1,979,20.3058754119,99.8774543293
1,980,20.3141671843,99.8807661739
1,981,20.3228947046,99.8827557236
1,982,20.3316272488,99.88473163540002
1,983,20.3404093549,99.8864779294
1,984,20.3493078735,99.8868314956
1,985,20.35820447,99.8858232073
1,986,20.3670833563,99.8846710264
1,987,20.3758610867,99.8850613389
1,988,20.3847243614,99.8844051556
1,989,20.3935984023,99.8850974886
1,990,20.4024769819,99.8849869628
1,991,20.4113221945,99.8859340155
1,992,20.4199021062,99.8837947401
1,993,20.4282559365,99.884444447
1,994,20.4368685115,99.8836493917
